"state","Indicator","Urban","Rural","Total","NFHS4","Flag_Urban","Flag_Rural","Flag_Total","Flag_NFHS4"
"NCT of Delhi","45. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",94.1,89.5,94,86.6,"","","",""
"NCT of Delhi","46. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85.6,81,85.4,62.3,"","","",""
"NCT of Delhi","47. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2577,1402,2548,8518,"","","",""
"NCT of Delhi","48. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",4.4,NA,4.5,2.3,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","49. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",86.9,81.6,86.7,NA,"","","",""
"NCT of Delhi","50. Institutional births (%)",91.8,90.4,91.8,84.4,"","","",""
"NCT of Delhi","51. Institutional births in public facility (%)",62.8,51.9,62.4,55.5,"","","",""
"NCT of Delhi","52. Home births that were conducted by skilled health personnel10 (%)",2.4,0.7,2.3,3.6,"","","",""
"NCT of Delhi","53. Births attended by skilled health personnel10 (%)",93.5,91.1,93.4,86.6,"","","",""
"NCT of Delhi","54. Births delivered by caesarean section (%)",23.4,28.2,23.6,26.7,"","","",""
"NCT of Delhi","55. Births in a private health facility that were delivered by caesarean section (%)",42.9,40.8,42.8,41.5,"","","",""
"NCT of Delhi","56. Births in a public health facility that were delivered by caesarean section (%)",17.5,24,17.7,26.5,"","","",""
"NCT of Delhi","57. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",76,74.7,76,68.8,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","58. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",79.4,79.9,79.4,79.6,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","59. Children age 12-23 months who have received BCG (%)",96.6,100,96.8,95,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","60. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",80.1,81.3,80.2,79,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","61. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",84.9,87,85,84.8,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","62. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.1,89.5,90.1,91.1,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","63. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.6,27.3,37.2,NA,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","64. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",26.5,29.5,26.6,NA,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","65. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",81.9,82.2,81.9,62.7,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","66. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",53,50.7,52.9,61.4,"","","",""
"NCT of Delhi","67. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",88.5,93.7,88.7,92.9,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","68. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",11.3,6.3,11.1,6.9,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","69. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",10.5,11.9,10.6,9.6,"","","",""
"NCT of Delhi","70. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",65.8,NA,64.5,62.1,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","71. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",33.7,NA,32.8,25.3,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","72. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",78.6,NA,78.2,80.6,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","73. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",5.6,6,5.6,2.4,"","","",""
"NCT of Delhi","74. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",76.5,81.9,76.7,81.4,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","75. Children under age 3 years breastfed within one hour of birth15 (%)",51.3,49.3,51.2,28,"","","",""
"NCT of Delhi","76. Children under age 6 months exclusively breastfed16 (%)",64.3,NA,64.3,49.6,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","77. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",63.2,NA,62.9,35.4,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","78. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",18.3,29.5,18.8,4.3,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","79. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",9.6,NA,9.5,9.4,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","80. Total children age 6-23 months receiving an adequate diet16, 17 (%)",16.4,28.4,16.8,5.2,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","81. Children under 5 years who are stunted (height-for-age)18 (%)",31,26.3,30.9,31.9,"","","",""
"NCT of Delhi","82. Children under 5 years who are wasted (weight-for-height)18 (%)",11.4,7.6,11.2,15.9,"","","",""
"NCT of Delhi","83. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.9,3.7,4.9,4.6,"","","",""
"NCT of Delhi","84. Children under 5 years who are underweight (weight-for-age)18 (%)",22.2,11.3,21.8,27,"","","",""
"NCT of Delhi","85. Children under 5 years who are overweight (weight-for-height)20 (%)",4,4.5,4,1.2,"","","",""
"NCT of Delhi","86. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10.1,6.8,10,14.9,"","","",""
"NCT of Delhi","87. Men whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%)",9.2,2.2,9.1,17.7,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","88. Women who are overweight or obese (BMI >25.0 kg/m2)21 (%)",41.2,44.6,41.3,33.5,"","","",""
"NCT of Delhi","89. Men who are overweight or obese (BMI >25.0 kg/m2) (%)",37.9,43.7,38,24.6,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","90. Women who have high risk waist-to-hip ratio (>0.85) (%)",67.6,69,67.7,NA,"","","",""
"NCT of Delhi","91. Men who have high risk waist-to-hip ratio (>0.90) (%)",62.1,44.2,61.8,NA,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","92. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",68.7,81.7,69.2,59.7,"","","",""
"NCT of Delhi","93. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",49.9,59.7,50.2,54.7,"","","",""
"NCT of Delhi","94. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",42.2,NA,42.2,46.1,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","95. All women age 15-49 years who are anaemic22 (%)",49.7,58.6,49.9,54.3,"","","",""
"NCT of Delhi","96. All women age 15-19 years who are anaemic22 (%)",51.5,52.3,51.6,55.1,"","","",""
"NCT of Delhi","97. Men age 15-49 years who are anaemic (<13.0 g/dl)22 (%)",12.5,20.2,12.6,21.7,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","98. Men age 15-19 years who are anaemic (<13.0 g/dl)22 (%)",18.7,NA,18.9,25.9,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","99. Blood sugar level - high (141-160 mg/dl)23 (%)",4.2,4.9,4.2,NA,"","","",""
"NCT of Delhi","100. Blood sugar level - very high (>160 mg/dl)23 (%)",6.3,5.3,6.3,NA,"","","",""
"NCT of Delhi","101. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.3,10.8,12.2,NA,"","","",""
"NCT of Delhi","102. Blood sugar level - high (141-160 mg/dl)23 (%)",5.3,6.6,5.3,NA,"","","",""
"NCT of Delhi","103. Blood sugar level - very high (>160 mg/dl)23 (%)",7.4,5,7.3,NA,"","","",""
"NCT of Delhi","104. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14,14.8,14.1,NA,"","","",""
"NCT of Delhi","105. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.7,13.5,14.7,NA,"","","",""
"NCT of Delhi","106. Moderately or severely elevated blood pressure (Systolic >160 mm of Hg and/or Diastolic >100 mm of Hg) (%)",6,3.4,5.9,NA,"","","",""
"NCT of Delhi","107. Elevated blood pressure (Systolic >140 mm of Hg and/or Diastolic >90 mm of Hg) or taking medicine to control blood pressure (%)",24.2,20.2,24.1,NA,"","","",""
"NCT of Delhi","108. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",21.9,18.1,21.8,NA,"","","",""
"NCT of Delhi","109. Moderately or severely elevated blood pressure (Systolic >160 mm of Hg and/or Diastolic >100 mm of Hg) (%)",8.7,10.5,8.7,NA,"","","",""
"NCT of Delhi","110. Elevated blood pressure (Systolic >140 mm of Hg and/or Diastolic >90 mm of Hg) or taking medicine to control blood pressure (%)",32.8,31,32.8,NA,"","","",""
"NCT of Delhi","111. Ever undergone a screening test for cervical cancer (%)",0.7,0.5,0.7,NA,"","","",""
"NCT of Delhi","112. Ever undergone a breast examination for breast cancer (%)",0.3,0.5,0.3,NA,"","","",""
"NCT of Delhi","113. Ever undergone an oral cavity examination for oral cancer (%)",0.9,1.1,0.9,NA,"","","",""
"NCT of Delhi","114. Ever undergone an oral cavity examination for oral cancer (%)",0.5,NA,0.5,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","115. Women who have comprehensive knowledge24 of HIV/AIDS (%)",29.4,38,29.5,32.7,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","116. Men who have comprehensive knowledge24 of HIV/AIDS (%)",44.1,28.1,43.9,27.5,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","117. Women who know that consistent condom use can reduce the chance of getting HIV/AIDS (%)",82.3,83.4,82.3,72.6,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","118. Men who know that consistent condom use can reduce the chance of getting HIV/AIDS (%)",93,87.3,92.9,83.3,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","119. Currently married women who usually participate in three household decisions25 (%)",92,94.3,92,73.8,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","120. Women who worked in the last 12 months and were paid in cash (%)",25,17.2,24.9,21.1,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","121. Women owning a house and/or land (alone or jointly with others) (%)",22.6,27.4,22.7,34.9,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","122. Women having a bank or savings account that they themselves use (%)",72.3,84.8,72.5,64.5,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","123. Women having a mobile phone that they themselves use (%)",73.7,81,73.8,66.6,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","124. Women age 15-24 years who use hygienic methods of protection during their menstrual period26 (%)",96.9,98.4,96.9,90.7,"","","",""
"NCT of Delhi","125. Ever-married women age 18-49 years who have ever experienced spousal violence27 (%)",22.8,10.3,22.6,26.8,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","126. Ever-married women age 18-49 years who have experienced physical violence during any pregnancy (%)",3.7,0,3.6,3.4,"","Based on 25-49 unweighted cases","",""
"NCT of Delhi","127. Young women age 18-29 years who experienced sexual violence by age 18 (%)",1.6,NA,1.6,0,"","Percentage not shown; based on fewer than 25 unweighted cases","",""
"NCT of Delhi","128. Women age 15 years and above who use any kind of tobacco (%)",2.2,3.4,2.2,NA,"","","",""
"NCT of Delhi","129. Men age 15 years and above who use any kind of tobacco (%)",26.2,32.1,26.3,NA,"","","",""
"NCT of Delhi","130. Women age 15 years and above who consume alcohol (%)",0.5,0.3,0.5,NA,"","","",""
"NCT of Delhi","131. Men age 15 years and above who consume alcohol (%)",21.6,22.9,21.6,NA,"","","",""
"Puducherry","1. Female population age 6 years and above who ever attended school (%)",87.7,78,84.6,81.4,"","","",""
"Puducherry","2. Population below age 15 years (%)",20.7,19.7,20.4,23.7,"","","",""
"Puducherry","3. Sex ratio of the total population (females per 1,000 males)",1086,1172,1112,1068,"","","",""
"Puducherry","4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",857,1268,959,843,"","","",""
"Puducherry","5. Children under age 5 years whose birth was registered with the civil authority (%)",99,100,99.3,99,"","","",""
"Puducherry","6. Deaths in the last 3 years registered with the civil authority (%)",92.2,92.7,92.4,NA,"","","",""
"Puducherry","7. Population living in households with electricity (%)",100,99.7,99.9,99.8,"","","",""
"Puducherry","8. Population living in households with an improved drinking-water source1 (%)",99.9,99.9,99.9,99.6,"","","",""
"Puducherry","9. Population living in households that use an improved sanitation facility2 (%)",89.8,74,84.9,64.8,"","","",""
"Puducherry","10. Households using clean fuel for cooking3 (%)",95.8,84.6,92.3,84.8,"","","",""
"Puducherry","11. Households using iodized salt (%)",96.2,86.9,93.4,92.7,"","","",""
"Puducherry","12. Households with any usual member covered under a health insurance/financing scheme (%)",30,30.5,30.1,32.8,"","","",""
"Puducherry","13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",24.5,21.4,23.6,NA,"","Based on 25-49 unweighted cases","",""
"Puducherry","14. Women who are literate4 (%)",90.7,87.4,89.7,NA,"","","",""
"Puducherry","15. Men who are literate4 (%)",93.2,95.5,93.8,NA,"","","",""
"Puducherry","16. Women with 10 or more years of schooling (%)",68.9,57.8,65.4,60.3,"","","",""
"Puducherry","17. Men with 10 or more years of schooling (%)",78,64.5,74.2,66.1,"","","",""
"Puducherry","18. Women who have ever used the internet (%)",66.9,50.4,61.9,NA,"","","",""
"Puducherry","19. Men who have ever used the internet (%)",85.1,69.4,80.7,NA,"","","",""
