"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",33.5,11.1,"","","JK","Shupiyan"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.9,6.3,"","","JK","Shupiyan"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",2,9.3,"","","JK","Shupiyan"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",27.6,31.3,"","","JK","Shupiyan"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",91,NA,"","","JK","Shupiyan"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",57.1,58.4,"","","JK","Shupiyan"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",65.5,55.9,"","","JK","Shupiyan"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",33.5,49.1,"","Based on 25-49 unweighted cases","JK","Shupiyan"
"84. All women age 15-49 years who are anaemic22 (%)",63.9,55.7,"","","JK","Shupiyan"
"85. All women age 15-19 years who are anaemic22 (%)",77.5,56,"","","JK","Shupiyan"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3,NA,"","","JK","Shupiyan"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",1.1,NA,"","","JK","Shupiyan"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",5.4,NA,"","","JK","Shupiyan"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",2.9,NA,"","","JK","Shupiyan"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",0.9,NA,"","","JK","Shupiyan"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",5.1,NA,"","","JK","Shupiyan"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","JK","Shupiyan"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.4,NA,"","","JK","Shupiyan"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",15.1,NA,"","","JK","Shupiyan"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","JK","Shupiyan"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.1,NA,"","","JK","Shupiyan"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",14.2,NA,"","","JK","Shupiyan"
"98.Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","JK","Shupiyan"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","JK","Shupiyan"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","JK","Shupiyan"
"101. Women age 15 years and above who use any kind of tobacco (%)",5,NA,"","","JK","Shupiyan"
"102. Men age 15 years and above who use any kind of tobacco (%)",47,NA,"","","JK","Shupiyan"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","JK","Shupiyan"
"104. Men age 15 years and above who consume alcohol (%)",0.4,NA,"","","JK","Shupiyan"
"1. Female population age 6 years and above who ever attended school (%)",68.2,65.1,"","","JK","Srinagar"
"2. Population below age 15 years (%)",20.2,22.1,"","","JK","Srinagar"
"3. Sex ratio of the total population (females per 1,000 males)",972,951,"","","JK","Srinagar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",924,1052,"","","JK","Srinagar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.5,93.4,"","","JK","Srinagar"
"6. Deaths in the last 3 years registered with the civil authority (%)",91.7,NA,"","","JK","Srinagar"
"7. Population living in households with electricity (%)",100,99.9,"","","JK","Srinagar"
"8. Population living in households with an improved drinking-water source1 (%)",98.5,97.1,"","","JK","Srinagar"
"9. Population living in households that use an improved sanitation facility2 (%)",86.8,68,"","","JK","Srinagar"
"10. Households using clean fuel for cooking3 (%)",98.4,97,"","","JK","Srinagar"
"11. Households using iodized salt (%)",99,99.5,"","","JK","Srinagar"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",17.9,2.4,"","","JK","Srinagar"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"Based on 25-49 unweighted cases","","JK","Srinagar"
"14. Women who are literate4 (%)",78.4,NA,"","","JK","Srinagar"
"15. Women with 10 or more years of schooling (%)",60.5,45.4,"","","JK","Srinagar"
"16. Women age 20-24 years married before age 18 years (%)",1.7,3.7,"","","JK","Srinagar"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.5,1.8,"","","JK","Srinagar"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1.6,0,"","","JK","Srinagar"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84.8,89.3,"","","JK","Srinagar"
"20. Any method6 (%)",56.5,68.4,"","","JK","Srinagar"
"21. Any modern method6 (%)",52.2,64.6,"","","JK","Srinagar"
"22. Female sterilization (%)",23.3,37.9,"","","JK","Srinagar"
"23. Male sterilization (%)",0.7,0.9,"","","JK","Srinagar"
"24. IUD/PPIUD (%)",11.2,5.3,"","","JK","Srinagar"
"25. Pill (%)",5.1,6.6,"","","JK","Srinagar"
"26. Condom (%)",5.1,12.6,"","","JK","Srinagar"
"27. Injectables (%)",5.4,1.4,"","","JK","Srinagar"
"28. Total unmet need7 (%)",4.7,6.9,"","","JK","Srinagar"
"29. Unmet need for spacing7 (%)",2,4.8,"","","JK","Srinagar"
"30. Health worker ever talked to female non-users about family planning (%)",9.7,9.3,"","","JK","Srinagar"
"31. Current users ever told about side effects of current method8 (%)",78.7,38,"","","JK","Srinagar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",95.2,85,"","","JK","Srinagar"
"33. Mothers who had at least 4 antenatal care visits (%)",85.1,91,"","","JK","Srinagar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",92.4,90.2,"","","JK","Srinagar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",34.1,27.1,"","","JK","Srinagar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",24.7,8.5,"","","JK","Srinagar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.8,94.6,"","","JK","Srinagar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.9,84.6,"","","JK","Srinagar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4589,3794,"","","JK","Srinagar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",88.8,NA,"","","JK","Srinagar"
"42. Institutional births (%)",99.2,99.2,"","","JK","Srinagar"
"43. Institutional births in public facility (%)",88.7,78,"","","JK","Srinagar"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0.4,"","","JK","Srinagar"
"45. Births attended by skilled health personnel10 (%)",99.2,99.6,"","","JK","Srinagar"
"46. Births delivered by caesarean section (%)",59.4,74.7,"","","JK","Srinagar"
"47. Births in a private health facility that were delivered by caesarean section (%)",91.3,94.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"48. Births in a public health facility that were delivered by caesarean section (%)",56.1,70.1,"","","JK","Srinagar"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",90.9,85.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",100,91.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"51. Children age 12-23 months who have received BCG (%)",95.7,96.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",90.9,90.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",95.7,96.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95.7,89.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",34.8,NA,"Based on 25-49 unweighted cases","","JK","Srinagar"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",7.4,NA,"Based on 25-49 unweighted cases","","JK","Srinagar"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",95.7,90.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",85.2,80.6,"","","JK","Srinagar"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,90.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,9.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",1.2,4.7,"","","JK","Srinagar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.2,2.9,"","","JK","Srinagar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,89.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Srinagar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",69.2,32.2,"","","JK","Srinagar"
"68. Children under age 6 months exclusively breastfed16 (%)",73.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",12.1,18,"","","JK","Srinagar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Srinagar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",10.9,16.6,"","","JK","Srinagar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",33,26.9,"","","JK","Srinagar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.6,24.8,"","","JK","Srinagar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.6,14.3,"","","JK","Srinagar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",15.8,23.2,"","","JK","Srinagar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",12.7,9,"","","JK","Srinagar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",3.5,4.3,"","","JK","Srinagar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",27.8,40.8,"","","JK","Srinagar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",92.2,NA,"","","JK","Srinagar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",77,51.4,"","","JK","Srinagar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",52.5,60.7,"","","JK","Srinagar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",38.8,44.5,"","Based on 25-49 unweighted cases","JK","Srinagar"
"84. All women age 15-49 years who are anaemic22 (%)",51.7,60.1,"","","JK","Srinagar"
"85. All women age 15-19 years who are anaemic22 (%)",69.9,60.7,"","","JK","Srinagar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.5,NA,"","","JK","Srinagar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.5,NA,"","","JK","Srinagar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.4,NA,"","","JK","Srinagar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",2.6,NA,"","","JK","Srinagar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.4,NA,"","","JK","Srinagar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",5.7,NA,"","","JK","Srinagar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",9.9,NA,"","","JK","Srinagar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.6,NA,"","","JK","Srinagar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.1,NA,"","","JK","Srinagar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","JK","Srinagar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.6,NA,"","","JK","Srinagar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.1,NA,"","","JK","Srinagar"
