"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"80. Women who have high risk waist-to-hip ratio (â‰¥0.85) (%)",64.5,NA,"","","WB","Paschim Medinipur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",66,53,"","","WB","Paschim Medinipur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",82,67.3,"","","WB","Paschim Medinipur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",62.9,58.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","Paschim Medinipur"
"84. All women age 15-49 years who are anaemic22 (%)",81.5,67,"","","WB","Paschim Medinipur"
"85. All women age 15-19 years who are anaemic22 (%)",84.5,66.4,"","","WB","Paschim Medinipur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",9.3,NA,"","","WB","Paschim Medinipur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.8,NA,"","","WB","Paschim Medinipur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.9,NA,"","","WB","Paschim Medinipur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.9,NA,"","","WB","Paschim Medinipur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.5,NA,"","","WB","Paschim Medinipur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.7,NA,"","","WB","Paschim Medinipur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",9.1,NA,"","","WB","Paschim Medinipur"
"93. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",5,NA,"","","WB","Paschim Medinipur"
"94. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to control blood pressure (%)",19.3,NA,"","","WB","Paschim Medinipur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.7,NA,"","","WB","Paschim Medinipur"
"96. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",4.3,NA,"","","WB","Paschim Medinipur"
"97. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to control blood pressure (%)",19,NA,"","","WB","Paschim Medinipur"
"98. Ever undergone a screening test for cervical cancer (%)",0,NA,"","","WB","Paschim Medinipur"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","WB","Paschim Medinipur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","WB","Paschim Medinipur"
"101. Women age 15 years and above who use any kind of tobacco (%)",18.8,NA,"","","WB","Paschim Medinipur"
"102. Men age 15 years and above who use any kind of tobacco (%)",50.5,NA,"","","WB","Paschim Medinipur"
"103. Women age 15 years and above who consume alcohol (%)",1.5,NA,"","","WB","Paschim Medinipur"
"104. Men age 15 years and above who consume alcohol (%)",20.8,NA,"","","WB","Paschim Medinipur"
"1. Female population age 6 years and above who ever attended school (%)",71.2,NA,"","","WB","Purba Barddhaman"
"2. Population below age 15 years (%)",22.2,NA,"","","WB","Purba Barddhaman"
"3. Sex ratio of the total population (females per 1,000 males)",1067,NA,"","","WB","Purba Barddhaman"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",877,NA,"","","WB","Purba Barddhaman"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.6,NA,"","","WB","Purba Barddhaman"
"6. Deaths in the last 3 years registered with the civil authority (%)",69.6,NA,"","","WB","Purba Barddhaman"
"7. Population living in households with electricity (%)",96.8,NA,"","","WB","Purba Barddhaman"
"8. Population living in households with an improved drinking-water source1 (%)",99.1,NA,"","","WB","Purba Barddhaman"
"9. Population living in households that use an improved sanitation facility2 (%)",64.2,NA,"","","WB","Purba Barddhaman"
"10. Households using clean fuel for cooking3 (%)",32.1,NA,"","","WB","Purba Barddhaman"
"11. Households using iodized salt (%)",95.2,NA,"","","WB","Purba Barddhaman"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",37.2,NA,"","","WB","Purba Barddhaman"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",17.5,NA,"","","WB","Purba Barddhaman"
"14. Women who are literate4 (%)",73.2,NA,"","","WB","Purba Barddhaman"
"15. Women with 10 or more years of schooling (%)",27.3,NA,"","","WB","Purba Barddhaman"
"16. Women age 20-24 years married before age 18 years (%)",50.4,NA,"","","WB","Purba Barddhaman"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,NA,"","","WB","Purba Barddhaman"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",21.9,NA,"","","WB","Purba Barddhaman"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",80.4,NA,"","","WB","Purba Barddhaman"
"20. Any method6 (%)",67.9,NA,"","","WB","Purba Barddhaman"
"21. Any modern method6 (%)",58.5,NA,"","","WB","Purba Barddhaman"
"22. Female sterilization (%)",37.2,NA,"","","WB","Purba Barddhaman"
"23. Male sterilization (%)",0,NA,"","","WB","Purba Barddhaman"
"24. IUD/PPIUD (%)",0.8,NA,"","","WB","Purba Barddhaman"
"25. Pill (%)",15.9,NA,"","","WB","Purba Barddhaman"
"26. Condom (%)",3.8,NA,"","","WB","Purba Barddhaman"
"27. Injectables (%)",0.3,NA,"","","WB","Purba Barddhaman"
"28. Total unmet need7 (%)",8.6,NA,"","","WB","Purba Barddhaman"
"29. Unmet need for spacing7 (%)",3.9,NA,"","","WB","Purba Barddhaman"
"30. Health worker ever talked to female non-users about family planning (%)",16,NA,"","","WB","Purba Barddhaman"
"31. Current users ever told about side effects of current method8 (%)",36,NA,"","","WB","Purba Barddhaman"
"32. Mothers who had an antenatal check-up in the first trimester (%)",72.5,NA,"","","WB","Purba Barddhaman"
"33. Mothers who had at least 4 antenatal care visits (%)",80.5,NA,"","","WB","Purba Barddhaman"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.8,NA,"","","WB","Purba Barddhaman"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",68.3,NA,"","","WB","Purba Barddhaman"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",33.6,NA,"","","WB","Purba Barddhaman"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,NA,"","","WB","Purba Barddhaman"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",65.2,NA,"","","WB","Purba Barddhaman"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1892,NA,"","","WB","Purba Barddhaman"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",75,NA,"","","WB","Purba Barddhaman"
"42. Institutional births (%)",96,NA,"","","WB","Purba Barddhaman"
"43. Institutional births in public facility (%)",70.3,NA,"","","WB","Purba Barddhaman"
"44. Home births that were conducted by skilled health personnel10 (%)",2,NA,"","","WB","Purba Barddhaman"
"45. Births attended by skilled health personnel10 (%)",94.3,NA,"","","WB","Purba Barddhaman"
"46. Births delivered by caesarean section (%)",37.9,NA,"","","WB","Purba Barddhaman"
"47. Births in a private health facility that were delivered by caesarean section (%)",88.4,NA,"","","WB","Purba Barddhaman"
"48. Births in a public health facility that were delivered by caesarean section (%)",21.6,NA,"","","WB","Purba Barddhaman"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",97.2,NA,"","","WB","Purba Barddhaman"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",97.2,NA,"","","WB","Purba Barddhaman"
"51. Children age 12-23 months who have received BCG (%)",100,NA,"","","WB","Purba Barddhaman"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",97.2,NA,"","","WB","Purba Barddhaman"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",100,NA,"","","WB","Purba Barddhaman"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",100,NA,"","","WB","Purba Barddhaman"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",54.8,NA,"","","WB","Purba Barddhaman"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","WB","Purba Barddhaman"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",96.3,NA,"","","WB","Purba Barddhaman"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",61.7,NA,"","","WB","Purba Barddhaman"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",95,NA,"","","WB","Purba Barddhaman"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",5,NA,"","","WB","Purba Barddhaman"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.3,NA,"","","WB","Purba Barddhaman"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",5,NA,"","","WB","Purba Barddhaman"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",56.6,NA,"","","WB","Purba Barddhaman"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",54.5,NA,"","","WB","Purba Barddhaman"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",36.5,NA,"","","WB","Purba Barddhaman"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","WB","Purba Barddhaman"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",34.1,NA,"","","WB","Purba Barddhaman"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",32.7,NA,"","","WB","Purba Barddhaman"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.1,NA,"","","WB","Purba Barddhaman"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.4,NA,"","","WB","Purba Barddhaman"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",31.6,NA,"","","WB","Purba Barddhaman"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3,NA,"","","WB","Purba Barddhaman"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",16.3,NA,"","","WB","Purba Barddhaman"
"79. Women who are overweight or obese (BMI â‰¥25.0 kg/m2)21 (%)",23.9,NA,"","","WB","Purba Barddhaman"
"80. Women who have high risk waist-to-hip ratio (â‰¥0.85) (%)",73,NA,"","","WB","Purba Barddhaman"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",71.5,NA,"","","WB","Purba Barddhaman"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",78.4,NA,"","","WB","Purba Barddhaman"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",63.7,NA,"Based on 25-49 unweighted cases","","WB","Purba Barddhaman"
"84. All women age 15-49 years who are anaemic22 (%)",77.9,NA,"","","WB","Purba Barddhaman"
"85. All women age 15-19 years who are anaemic22 (%)",78.2,NA,"","","WB","Purba Barddhaman"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.1,NA,"","","WB","Purba Barddhaman"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.1,NA,"","","WB","Purba Barddhaman"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.6,NA,"","","WB","Purba Barddhaman"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10,NA,"","","WB","Purba Barddhaman"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",11.2,NA,"","","WB","Purba Barddhaman"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.8,NA,"","","WB","Purba Barddhaman"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","WB","Purba Barddhaman"
"93. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",5.7,NA,"","","WB","Purba Barddhaman"
"94. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to control blood pressure (%)",21.2,NA,"","","WB","Purba Barddhaman"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","WB","Purba Barddhaman"
"96. Moderately or severely elevated blood pressure (Systolic â‰¥160mm of Hg and/or Diastolic â‰¥100mm of Hg) (%)",3.8,NA,"","","WB","Purba Barddhaman"
"97. Elevated blood pressure (Systolic â‰¥140 mm of Hg and/or Diastolic â‰¥90 mm of Hg) or taking medicine to control blood pressure (%)",18.4,NA,"","","WB","Purba Barddhaman"
"98. Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","WB","Purba Barddhaman"
"99. Ever undergone a breast examination for breast cancer (%)",0.1,NA,"","","WB","Purba Barddhaman"
