"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"84. All women age 15-49 years who are anaemic22 (%)",44.4,42.1,"","","KL","Thrissur"
"85. All women age 15-19 years who are anaemic22 (%)",36.5,47.9,"","","KL","Thrissur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.9,NA,"","","KL","Thrissur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",15.1,NA,"","","KL","Thrissur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",28.3,NA,"","","KL","Thrissur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",11,NA,"","","KL","Thrissur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",16.6,NA,"","","KL","Thrissur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",31.7,NA,"","","KL","Thrissur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.3,NA,"","","KL","Thrissur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.1,NA,"","","KL","Thrissur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",31.4,NA,"","","KL","Thrissur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.1,NA,"","","KL","Thrissur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.2,NA,"","","KL","Thrissur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",36.8,NA,"","","KL","Thrissur"
"98. Ever undergone a screening test for cervical cancer (%)",3,NA,"","","KL","Thrissur"
"99. Ever undergone a breast examination for breast cancer (%)",2.8,NA,"","","KL","Thrissur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.9,NA,"","","KL","Thrissur"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.3,NA,"","","KL","Thrissur"
"102. Men age 15 years and above who use any kind of tobacco (%)",17.8,NA,"","","KL","Thrissur"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","KL","Thrissur"
"104. Men age 15 years and above who consume alcohol (%)",26.2,NA,"","","KL","Thrissur"
"1. Female population age 6 years and above who ever attended school (%)",88.2,88.9,"","","KL","Wayanad"
"2. Population below age 15 years (%)",21.2,21.9,"","","KL","Wayanad"
"3. Sex ratio of the total population (females per 1,000 males)",1019,1065,"","","KL","Wayanad"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1003,1241,"","","KL","Wayanad"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.8,95.2,"","","KL","Wayanad"
"6. Deaths in the last 3 years registered with the civil authority (%)",97.1,NA,"","","KL","Wayanad"
"7. Population living in households with electricity (%)",97,96.1,"","","KL","Wayanad"
"8. Population living in households with an improved drinking-water source1 (%)",94.1,93.3,"","","KL","Wayanad"
"9. Population living in households that use an improved sanitation facility2 (%)",97.6,95.2,"","","KL","Wayanad"
"10. Households using clean fuel for cooking3 (%)",55.7,33.2,"","","KL","Wayanad"
"11. Households using iodized salt (%)",99,96.9,"","","KL","Wayanad"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",64.8,61.8,"","","KL","Wayanad"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",33.6,NA,"Based on 25-49 unweighted cases","","KL","Wayanad"
"14. Women who are literate4 (%)",93.7,NA,"","","KL","Wayanad"
"15. Women with 10 or more years of schooling (%)",68,61.3,"","","KL","Wayanad"
"16. Women age 20-24 years married before age 18 years (%)",8.4,13.8,"","","KL","Wayanad"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.5,0,"","","KL","Wayanad"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.6,2.1,"","","KL","Wayanad"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84.9,81.9,"","","KL","Wayanad"
"20. Any method6 (%)",78.9,57.8,"","","KL","Wayanad"
"21. Any modern method6 (%)",69.5,52.2,"","","KL","Wayanad"
"22. Female sterilization (%)",64.8,46.3,"","","KL","Wayanad"
"23. Male sterilization (%)",0.2,0.5,"","","KL","Wayanad"
"24. IUD/PPIUD (%)",2.7,2.8,"","","KL","Wayanad"
"25. Pill (%)",0.2,0.2,"","","KL","Wayanad"
"26. Condom (%)",1.1,2.3,"","","KL","Wayanad"
"27. Injectables (%)",0,0,"","","KL","Wayanad"
"28. Total unmet need7 (%)",5.6,11.2,"","","KL","Wayanad"
"29. Unmet need for spacing7 (%)",4,7.5,"","","KL","Wayanad"
"30. Health worker ever talked to female non-users about family planning (%)",11.8,20.5,"","","KL","Wayanad"
"31. Current users ever told about side effects of current method8 (%)",68.5,50.2,"","","KL","Wayanad"
"32. Mothers who had an antenatal check-up in the first trimester (%)",97.6,94.8,"","","KL","Wayanad"
"33. Mothers who had at least 4 antenatal care visits (%)",94.2,91.7,"","","KL","Wayanad"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",99.4,94.9,"","","KL","Wayanad"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",94.9,72.2,"","","KL","Wayanad"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",75.3,57.2,"","","KL","Wayanad"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.7,88.7,"","","KL","Wayanad"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.9,83.2,"","","KL","Wayanad"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,4232,"Based on 25-49 unweighted cases","","KL","Wayanad"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",97.2,NA,"","","KL","Wayanad"
"42. Institutional births (%)",100,99.6,"","","KL","Wayanad"
"43. Institutional births in public facility (%)",37.6,47.2,"","","KL","Wayanad"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Wayanad"
"45. Births attended by skilled health personnel10 (%)",100,99.6,"","","KL","Wayanad"
"46. Births delivered by caesarean section (%)",25.7,22.8,"","","KL","Wayanad"
"47. Births in a private health facility that were delivered by caesarean section (%)",30.2,21.9,"","","KL","Wayanad"
"48. Births in a public health facility that were delivered by caesarean section (%)",18.4,23.9,"","","KL","Wayanad"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",86.4,72.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",88.4,85.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"51. Children age 12-23 months who have received BCG (%)",97.7,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",88.8,79.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",86.4,83.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.8,83.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",25.6,NA,"Based on 25-49 unweighted cases","","KL","Wayanad"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","KL","Wayanad"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",81.9,71.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",78.1,68.5,"","","KL","Wayanad"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",93.2,87.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",6.8,12.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",1.4,4,"","","KL","Wayanad"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.4,1.6,"","","KL","Wayanad"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",95.5,92.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",60,62.9,"","","KL","Wayanad"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",14.8,22.4,"","","KL","Wayanad"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Wayanad"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",14.1,23.5,"","","KL","Wayanad"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31.3,27.7,"","","KL","Wayanad"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",16.1,23.9,"","","KL","Wayanad"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.3,10.7,"","","KL","Wayanad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",22.5,27.2,"","","KL","Wayanad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6.5,1.6,"","","KL","Wayanad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",14,12.2,"","","KL","Wayanad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",26.7,24.4,"","","KL","Wayanad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",73.9,NA,"","","KL","Wayanad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",39.4,45.6,"","","KL","Wayanad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",27,32.9,"","","KL","Wayanad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,12.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Wayanad"
"84. All women age 15-49 years who are anaemic22 (%)",26.9,32.3,"","","KL","Wayanad"
"85. All women age 15-19 years who are anaemic22 (%)",27.7,36,"","","KL","Wayanad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.5,NA,"","","KL","Wayanad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.4,NA,"","","KL","Wayanad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.3,NA,"","","KL","Wayanad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.2,NA,"","","KL","Wayanad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.9,NA,"","","KL","Wayanad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.9,NA,"","","KL","Wayanad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.1,NA,"","","KL","Wayanad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.2,NA,"","","KL","Wayanad"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.8,NA,"","","KL","Wayanad"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.7,NA,"","","KL","Wayanad"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.4,NA,"","","KL","Wayanad"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.3,NA,"","","KL","Wayanad"
"98. Ever undergone a screening test for cervical cancer (%)",1.5,NA,"","","KL","Wayanad"
"99. Ever undergone a breast examination for breast cancer (%)",1.2,NA,"","","KL","Wayanad"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","KL","Wayanad"
"101. Women age 15 years and above who use any kind of tobacco (%)",10.6,NA,"","","KL","Wayanad"
"102. Men age 15 years and above who use any kind of tobacco (%)",26,NA,"","","KL","Wayanad"
"103. Women age 15 years and above who consume alcohol (%)",1.2,NA,"","","KL","Wayanad"
"104. Men age 15 years and above who consume alcohol (%)",23.2,NA,"","","KL","Wayanad"
