"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",11.9,NA,"","","KA","Ramanagara"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",19.6,NA,"","","KA","Ramanagara"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.1,NA,"","","KA","Ramanagara"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.3,NA,"","","KA","Ramanagara"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.2,NA,"","","KA","Ramanagara"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.8,NA,"","","KA","Ramanagara"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.9,NA,"","","KA","Ramanagara"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.9,NA,"","","KA","Ramanagara"
"98. Ever undergone a screening test for cervical cancer (%)",0.3,NA,"","","KA","Ramanagara"
"99. Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","KA","Ramanagara"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.7,NA,"","","KA","Ramanagara"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.6,NA,"","","KA","Ramanagara"
"102. Men age 15 years and above who use any kind of tobacco (%)",25.9,NA,"","","KA","Ramanagara"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","KA","Ramanagara"
"104. Men age 15 years and above who consume alcohol (%)",17.9,NA,"","","KA","Ramanagara"
"1. Female population age 6 years and above who ever attended school (%)",78.8,76.3,"","","KA","Shimoga"
"2. Population below age 15 years (%)",22.9,22.7,"","","KA","Shimoga"
"3. Sex ratio of the total population (females per 1,000 males)",1010,1041,"","","KA","Shimoga"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1111,855,"","","KA","Shimoga"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",100,95.8,"","","KA","Shimoga"
"6. Deaths in the last 3 years registered with the civil authority (%)",83.9,NA,"","","KA","Shimoga"
"7. Population living in households with electricity (%)",99.5,96.5,"","","KA","Shimoga"
"8. Population living in households with an improved drinking-water source1 (%)",94.6,84.3,"","","KA","Shimoga"
"9. Population living in households that use an improved sanitation facility2 (%)",85.4,74.5,"","","KA","Shimoga"
"10. Households using clean fuel for cooking3 (%)",85.7,61.2,"","","KA","Shimoga"
"11. Households using iodized salt (%)",91,75,"","","KA","Shimoga"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",26.5,36.1,"","","KA","Shimoga"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",22.9,NA,"","","KA","Shimoga"
"14. Women who are literate4 (%)",79.8,NA,"","","KA","Shimoga"
"15. Women with 10 or more years of schooling (%)",49.1,43.9,"","","KA","Shimoga"
"16. Women age 20-24 years married before age 18 years (%)",11.1,8,"","","KA","Shimoga"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.5,1.7,"","","KA","Shimoga"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.4,7.6,"","","KA","Shimoga"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",86.3,65.1,"","","KA","Shimoga"
"20. Any method6 (%)",76.4,36.8,"","","KA","Shimoga"
"21. Any modern method6 (%)",76.4,36.6,"","","KA","Shimoga"
"22. Female sterilization (%)",68.3,32.8,"","","KA","Shimoga"
"23. Male sterilization (%)",0,0.2,"","","KA","Shimoga"
"24. IUD/PPIUD (%)",3.4,1.4,"","","KA","Shimoga"
"25. Pill (%)",0.7,1,"","","KA","Shimoga"
"26. Condom (%)",2.4,1,"","","KA","Shimoga"
"27. Injectables (%)",0.7,0,"","","KA","Shimoga"
"28. Total unmet need7 (%)",5.3,14.6,"","","KA","Shimoga"
"29. Unmet need for spacing7 (%)",3.9,4.5,"","","KA","Shimoga"
"30. Health worker ever talked to female non-users about family planning (%)",42,12.4,"","","KA","Shimoga"
"31. Current users ever told about side effects of current method8 (%)",74.7,41.5,"","","KA","Shimoga"
"32. Mothers who had an antenatal check-up in the first trimester (%)",58.7,72.3,"","","KA","Shimoga"
"33. Mothers who had at least 4 antenatal care visits (%)",79.4,73.8,"","","KA","Shimoga"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.9,70.4,"","","KA","Shimoga"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",56.6,38.7,"","","KA","Shimoga"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",39.1,23.3,"","","KA","Shimoga"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.5,92.2,"","","KA","Shimoga"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.5,65.1,"","","KA","Shimoga"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",5284,8515,"","","KA","Shimoga"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",89.7,NA,"","","KA","Shimoga"
"42. Institutional births (%)",99.7,97.3,"","","KA","Shimoga"
"43. Institutional births in public facility (%)",74.1,74,"","","KA","Shimoga"
"44. Home births that were conducted by skilled health personnel10 (%)",0.3,1,"","","KA","Shimoga"
"45. Births attended by skilled health personnel10 (%)",96.5,91.7,"","","KA","Shimoga"
"46. Births delivered by caesarean section (%)",43.7,31.2,"","","KA","Shimoga"
"47. Births in a private health facility that were delivered by caesarean section (%)",69.3,29.2,"","","KA","Shimoga"
"48. Births in a public health facility that were delivered by caesarean section (%)",35.1,32.9,"","","KA","Shimoga"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",96.1,45.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",97.9,49.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"51. Children age 12-23 months who have received BCG (%)",100,92.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",98.1,83.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98,75.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",98,63.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.4,NA,"Based on 25-49 unweighted cases","","KA","Shimoga"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.1,NA,"Based on 25-49 unweighted cases","","KA","Shimoga"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",87.1,58,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",90.9,72.4,"","","KA","Shimoga"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",91.9,94.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",8.1,5.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.8,7.4,"","","KA","Shimoga"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.3,0,"","","KA","Shimoga"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",77.3,68.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",35.3,41.3,"","","KA","Shimoga"
"68. Children under age 6 months exclusively breastfed16 (%)",46.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",18.6,2.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Shimoga"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",18.5,5.1,"","","KA","Shimoga"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29,35.3,"","","KA","Shimoga"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",23.2,14.3,"","","KA","Shimoga"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",13.5,2.7,"","","KA","Shimoga"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",34.4,30.6,"","","KA","Shimoga"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6,0.6,"","","KA","Shimoga"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",15,22.6,"","","KA","Shimoga"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",30.3,24.8,"","","KA","Shimoga"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",52.6,NA,"","","KA","Shimoga"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",68.9,53.8,"","","KA","Shimoga"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",42.1,48.4,"","","KA","Shimoga"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",33.4,54.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Shimoga"
"84. All women age 15-49 years who are anaemic22 (%)",41.9,48.6,"","","KA","Shimoga"
"85. All women age 15-19 years who are anaemic22 (%)",44.7,43.6,"","","KA","Shimoga"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","KA","Shimoga"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.2,NA,"","","KA","Shimoga"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.3,NA,"","","KA","Shimoga"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.5,NA,"","","KA","Shimoga"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.9,NA,"","","KA","Shimoga"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.7,NA,"","","KA","Shimoga"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.4,NA,"","","KA","Shimoga"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.1,NA,"","","KA","Shimoga"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.2,NA,"","","KA","Shimoga"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",19.3,NA,"","","KA","Shimoga"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.1,NA,"","","KA","Shimoga"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.7,NA,"","","KA","Shimoga"
"98. Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","KA","Shimoga"
"99. Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","KA","Shimoga"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","KA","Shimoga"
"101. Women age 15 years and above who use any kind of tobacco (%)",11.3,NA,"","","KA","Shimoga"
"102. Men age 15 years and above who use any kind of tobacco (%)",32,NA,"","","KA","Shimoga"
"103. Women age 15 years and above who consume alcohol (%)",1.4,NA,"","","KA","Shimoga"
"104. Men age 15 years and above who consume alcohol (%)",18.5,NA,"","","KA","Shimoga"
"1. Female population age 6 years and above who ever attended school (%)",72.3,69.3,"","","KA","Tumkur"
"2. Population below age 15 years (%)",21.2,20.8,"","","KA","Tumkur"
"3. Sex ratio of the total population (females per 1,000 males)",1085,1003,"","","KA","Tumkur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1133,926,"","","KA","Tumkur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.7,98,"","","KA","Tumkur"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.8,NA,"","","KA","Tumkur"
"7. Population living in households with electricity (%)",99.6,98.5,"","","KA","Tumkur"
"8. Population living in households with an improved drinking-water source1 (%)",96.2,98.8,"","","KA","Tumkur"
