"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"48. Births in a public health facility that were delivered by caesarean section (%)",21.8,26.7,"","","WB","South Twenty Four Parganas"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",91.7,94.8,"","","WB","South Twenty Four Parganas"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",96.3,97.1,"","","WB","South Twenty Four Parganas"
"51. Children age 12-23 months who have received BCG (%)",100,98.3,"","","WB","South Twenty Four Parganas"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",95.1,94.8,"","","WB","South Twenty Four Parganas"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94.9,94.8,"","","WB","South Twenty Four Parganas"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",94.8,98.3,"","","WB","South Twenty Four Parganas"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.4,NA,"","","WB","South Twenty Four Parganas"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",1.7,NA,"","","WB","South Twenty Four Parganas"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",95,91.7,"","","WB","South Twenty Four Parganas"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",58,76.6,"","","WB","South Twenty Four Parganas"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,96,"","","WB","South Twenty Four Parganas"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,4,"","","WB","South Twenty Four Parganas"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.5,5.9,"","","WB","South Twenty Four Parganas"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.6,3.2,"","","WB","South Twenty Four Parganas"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",60.9,81.7,"Based on 25-49 unweighted cases","","WB","South Twenty Four Parganas"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",46.2,59.3,"","","WB","South Twenty Four Parganas"
"68. Children under age 6 months exclusively breastfed16 (%)",73.5,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",27.2,23.5,"","","WB","South Twenty Four Parganas"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","WB","South Twenty Four Parganas"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",27.6,24.8,"","","WB","South Twenty Four Parganas"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.7,27.3,"","","WB","South Twenty Four Parganas"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.2,20.1,"","","WB","South Twenty Four Parganas"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",11.8,5.9,"","","WB","South Twenty Four Parganas"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.2,27.8,"","","WB","South Twenty Four Parganas"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",7,0.6,"","","WB","South Twenty Four Parganas"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",9.9,18.8,"","","WB","South Twenty Four Parganas"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",21.2,22.6,"","","WB","South Twenty Four Parganas"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",86,NA,"","","WB","South Twenty Four Parganas"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",70.4,65.2,"","","WB","South Twenty Four Parganas"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",62.1,67.6,"","","WB","South Twenty Four Parganas"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",47.4,50.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","WB","South Twenty Four Parganas"
"84. All women age 15-49 years who are anaemic22 (%)",61.6,66.8,"","","WB","South Twenty Four Parganas"
"85. All women age 15-19 years who are anaemic22 (%)",57.3,64.2,"","","WB","South Twenty Four Parganas"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.2,NA,"","","WB","South Twenty Four Parganas"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.2,NA,"","","WB","South Twenty Four Parganas"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.5,NA,"","","WB","South Twenty Four Parganas"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.8,NA,"","","WB","South Twenty Four Parganas"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.1,NA,"","","WB","South Twenty Four Parganas"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.3,NA,"","","WB","South Twenty Four Parganas"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.5,NA,"","","WB","South Twenty Four Parganas"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.6,NA,"","","WB","South Twenty Four Parganas"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.5,NA,"","","WB","South Twenty Four Parganas"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13,NA,"","","WB","South Twenty Four Parganas"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.3,NA,"","","WB","South Twenty Four Parganas"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.1,NA,"","","WB","South Twenty Four Parganas"
"98. Ever undergone a screening test for cervical cancer (%)",0,NA,"","","WB","South Twenty Four Parganas"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","WB","South Twenty Four Parganas"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","WB","South Twenty Four Parganas"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.3,NA,"","","WB","South Twenty Four Parganas"
"102. Men age 15 years and above who use any kind of tobacco (%)",49.8,NA,"","","WB","South Twenty Four Parganas"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","WB","South Twenty Four Parganas"
"104. Men age 15 years and above who consume alcohol (%)",16.5,NA,"","","WB","South Twenty Four Parganas"
"1. Female population age 6 years and above who ever attended school (%)",68.1,60.1,"","","WB","Uttar Dinajpur"
"2. Population below age 15 years (%)",29.2,36.8,"","","WB","Uttar Dinajpur"
"3. Sex ratio of the total population (females per 1,000 males)",1093,1023,"","","WB","Uttar Dinajpur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1155,937,"","","WB","Uttar Dinajpur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.2,88.5,"","","WB","Uttar Dinajpur"
"6. Deaths in the last 3 years registered with the civil authority (%)",66.5,NA,"","","WB","Uttar Dinajpur"
"7. Population living in households with electricity (%)",96.9,90.3,"","","WB","Uttar Dinajpur"
"8. Population living in households with an improved drinking-water source1 (%)",99.8,97.9,"","","WB","Uttar Dinajpur"
"9. Population living in households that use an improved sanitation facility2 (%)",63.8,33.3,"","","WB","Uttar Dinajpur"
"10. Households using clean fuel for cooking3 (%)",27.2,12.3,"","","WB","Uttar Dinajpur"
"11. Households using iodized salt (%)",93.7,97.3,"","","WB","Uttar Dinajpur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",21,27.3,"","","WB","Uttar Dinajpur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",4.1,NA,"","","WB","Uttar Dinajpur"
"14. Women who are literate4 (%)",65.4,NA,"","","WB","Uttar Dinajpur"
"15. Women with 10 or more years of schooling (%)",29.3,17,"","","WB","Uttar Dinajpur"
"16. Women age 20-24 years married before age 18 years (%)",30.3,39.7,"","","WB","Uttar Dinajpur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.8,3.1,"","","WB","Uttar Dinajpur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",12.7,17.4,"","","WB","Uttar Dinajpur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",79.6,31.7,"","","WB","Uttar Dinajpur"
"20. Any method6 (%)",81.2,54.7,"","","WB","Uttar Dinajpur"
"21. Any modern method6 (%)",60.9,43.6,"","","WB","Uttar Dinajpur"
"22. Female sterilization (%)",25.9,19.3,"","","WB","Uttar Dinajpur"
"23. Male sterilization (%)",0.1,0,"","","WB","Uttar Dinajpur"
"24. IUD/PPIUD (%)",1.5,0.7,"","","WB","Uttar Dinajpur"
"25. Pill (%)",20.7,17.6,"","","WB","Uttar Dinajpur"
"26. Condom (%)",9.5,4.6,"","","WB","Uttar Dinajpur"
"27. Injectables (%)",1.4,1,"","","WB","Uttar Dinajpur"
"28. Total unmet need7 (%)",4.4,14.4,"","","WB","Uttar Dinajpur"
"29. Unmet need for spacing7 (%)",3.3,4.9,"","","WB","Uttar Dinajpur"
"30. Health worker ever talked to female non-users about family planning (%)",10.3,12.5,"","","WB","Uttar Dinajpur"
"31. Current users ever told about side effects of current method8 (%)",50.6,51.8,"","","WB","Uttar Dinajpur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",76.6,36.9,"","","WB","Uttar Dinajpur"
"33. Mothers who had at least 4 antenatal care visits (%)",70.1,43.1,"","","WB","Uttar Dinajpur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.7,88.2,"","","WB","Uttar Dinajpur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",59.3,6.1,"","","WB","Uttar Dinajpur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",28.9,1.2,"","","WB","Uttar Dinajpur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.8,96.8,"","","WB","Uttar Dinajpur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",60.9,46.3,"","","WB","Uttar Dinajpur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2706,3729,"","","WB","Uttar Dinajpur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",6.5,3.8,"","","WB","Uttar Dinajpur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",69.4,NA,"","","WB","Uttar Dinajpur"
"42. Institutional births (%)",76.9,47,"","","WB","Uttar Dinajpur"
"43. Institutional births in public facility (%)",58.9,37.6,"","","WB","Uttar Dinajpur"
"44. Home births that were conducted by skilled health personnel10 (%)",7.8,12,"","","WB","Uttar Dinajpur"
"45. Births attended by skilled health personnel10 (%)",84.7,58.4,"","","WB","Uttar Dinajpur"
"46. Births delivered by caesarean section (%)",22,12.6,"","","WB","Uttar Dinajpur"
"47. Births in a private health facility that were delivered by caesarean section (%)",77.7,67.6,"","Based on 25-49 unweighted cases","WB","Uttar Dinajpur"
"48. Births in a public health facility that were delivered by caesarean section (%)",13.7,16.6,"","","WB","Uttar Dinajpur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",84.4,66,"","","WB","Uttar Dinajpur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",86.4,85.3,"","","WB","Uttar Dinajpur"
"51. Children age 12-23 months who have received BCG (%)",97.5,92.6,"","","WB","Uttar Dinajpur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",88.4,74.4,"","","WB","Uttar Dinajpur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",92.4,75.4,"","","WB","Uttar Dinajpur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",88.5,73.5,"","","WB","Uttar Dinajpur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",51.9,NA,"","","WB","Uttar Dinajpur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","WB","Uttar Dinajpur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",91.3,71.1,"","","WB","Uttar Dinajpur"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",66.4,49.1,"","","WB","Uttar Dinajpur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97.2,91.5,"","","WB","Uttar Dinajpur"
