"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.5,NA,"","","AS","Sonitpur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8,NA,"","","AS","Sonitpur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.8,NA,"","","AS","Sonitpur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.4,NA,"","","AS","Sonitpur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.7,NA,"","","AS","Sonitpur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.5,NA,"","","AS","Sonitpur"
"98.Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","AS","Sonitpur"
"99.Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","AS","Sonitpur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","AS","Sonitpur"
"101. Women age 15 years and above who use any kind of tobacco (%)",23.3,NA,"","","AS","Sonitpur"
"102. Men age 15 years and above who use any kind of tobacco (%)",59.1,NA,"","","AS","Sonitpur"
"103. Women age 15 years and above who consume alcohol (%)",4.4,NA,"","","AS","Sonitpur"
"104. Men age 15 years and above who consume alcohol (%)",28.9,NA,"","","AS","Sonitpur"
"1. Female population age 6 years and above who ever attended school (%)",69.4,NA,"","","AS","South Salmara Mancachar"
"2. Population below age 15 years (%)",36.7,NA,"","","AS","South Salmara Mancachar"
"3. Sex ratio of the total population (females per 1,000 males)",968,NA,"","","AS","South Salmara Mancachar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",911,NA,"","","AS","South Salmara Mancachar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.6,NA,"","","AS","South Salmara Mancachar"
"6. Deaths in the last 3 years registered with the civil authority (%)",71.1,NA,"","","AS","South Salmara Mancachar"
"7. Population living in households with electricity (%)",79.5,NA,"","","AS","South Salmara Mancachar"
"8. Population living in households with an improved drinking-water source1 (%)",98.2,NA,"","","AS","South Salmara Mancachar"
"9. Population living in households that use an improved sanitation facility2 (%)",59,NA,"","","AS","South Salmara Mancachar"
"10. Households using clean fuel for cooking3 (%)",28.5,NA,"","","AS","South Salmara Mancachar"
"11. Households using iodized salt (%)",98.9,NA,"","","AS","South Salmara Mancachar"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",68.2,NA,"","","AS","South Salmara Mancachar"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",1.9,NA,"","","AS","South Salmara Mancachar"
"14. Women who are literate4 (%)",63.5,NA,"","","AS","South Salmara Mancachar"
"15. Women with 10 or more years of schooling (%)",20.9,NA,"","","AS","South Salmara Mancachar"
"16. Women age 20-24 years married before age 18 years (%)",44.7,NA,"","","AS","South Salmara Mancachar"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.7,NA,"","","AS","South Salmara Mancachar"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",22,NA,"","","AS","South Salmara Mancachar"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",60.6,NA,"","","AS","South Salmara Mancachar"
"20. Any method6 (%)",71.5,NA,"","","AS","South Salmara Mancachar"
"21. Any modern method6 (%)",60.8,NA,"","","AS","South Salmara Mancachar"
"22. Female sterilization (%)",1.1,NA,"","","AS","South Salmara Mancachar"
"23. Male sterilization (%)",0,NA,"","","AS","South Salmara Mancachar"
"24. IUD/PPIUD (%)",2.9,NA,"","","AS","South Salmara Mancachar"
"25. Pill (%)",53,NA,"","","AS","South Salmara Mancachar"
"26. Condom (%)",2.5,NA,"","","AS","South Salmara Mancachar"
"27. Injectables (%)",0.6,NA,"","","AS","South Salmara Mancachar"
"28. Total unmet need7 (%)",8,NA,"","","AS","South Salmara Mancachar"
"29. Unmet need for spacing7 (%)",1.7,NA,"","","AS","South Salmara Mancachar"
"30. Health worker ever talked to female non-users about family planning (%)",26.7,NA,"","","AS","South Salmara Mancachar"
"31. Current users ever told about side effects of current method8 (%)",71.8,NA,"","","AS","South Salmara Mancachar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",60.1,NA,"","","AS","South Salmara Mancachar"
"33. Mothers who had at least 4 antenatal care visits (%)",35.3,NA,"","","AS","South Salmara Mancachar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",93,NA,"","","AS","South Salmara Mancachar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",47.4,NA,"","","AS","South Salmara Mancachar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",18.3,NA,"","","AS","South Salmara Mancachar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.4,NA,"","","AS","South Salmara Mancachar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",62.6,NA,"","","AS","South Salmara Mancachar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3092,NA,"","","AS","South Salmara Mancachar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",1.5,NA,"","","AS","South Salmara Mancachar"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",56.1,NA,"","","AS","South Salmara Mancachar"
"42. Institutional births (%)",71.7,NA,"","","AS","South Salmara Mancachar"
"43. Institutional births in public facility (%)",69.9,NA,"","","AS","South Salmara Mancachar"
"44. Home births that were conducted by skilled health personnel10 (%)",8.1,NA,"","","AS","South Salmara Mancachar"
"45. Births attended by skilled health personnel10 (%)",79.4,NA,"","","AS","South Salmara Mancachar"
"46. Births delivered by caesarean section (%)",5,NA,"","","AS","South Salmara Mancachar"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"48. Births in a public health facility that were delivered by caesarean section (%)",5.5,NA,"","","AS","South Salmara Mancachar"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",65.8,NA,"","","AS","South Salmara Mancachar"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",66,NA,"","","AS","South Salmara Mancachar"
"51. Children age 12-23 months who have received BCG (%)",97,NA,"","","AS","South Salmara Mancachar"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",74.1,NA,"","","AS","South Salmara Mancachar"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",81.9,NA,"","","AS","South Salmara Mancachar"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",85.3,NA,"","","AS","South Salmara Mancachar"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",6.6,NA,"","","AS","South Salmara Mancachar"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",47.1,NA,"","","AS","South Salmara Mancachar"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",73.7,NA,"","","AS","South Salmara Mancachar"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",65.8,NA,"","","AS","South Salmara Mancachar"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"","","AS","South Salmara Mancachar"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"","","AS","South Salmara Mancachar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.4,NA,"","","AS","South Salmara Mancachar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.9,NA,"","","AS","South Salmara Mancachar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",60.9,NA,"","","AS","South Salmara Mancachar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",50.4,NA,"","","AS","South Salmara Mancachar"
"68. Children under age 6 months exclusively breastfed16 (%)",66.3,NA,"Based on 25-49 unweighted cases","","AS","South Salmara Mancachar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.9,NA,"","","AS","South Salmara Mancachar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","South Salmara Mancachar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",7.1,NA,"","","AS","South Salmara Mancachar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",38.9,NA,"","","AS","South Salmara Mancachar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.2,NA,"","","AS","South Salmara Mancachar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.1,NA,"","","AS","South Salmara Mancachar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",27.9,NA,"","","AS","South Salmara Mancachar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.9,NA,"","","AS","South Salmara Mancachar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",11.9,NA,"","","AS","South Salmara Mancachar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",8.5,NA,"","","AS","South Salmara Mancachar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",76.2,NA,"","","AS","South Salmara Mancachar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",69.6,NA,"","","AS","South Salmara Mancachar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",58.2,NA,"","","AS","South Salmara Mancachar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",37.6,NA,"","","AS","South Salmara Mancachar"
"84. All women age 15-49 years who are anaemic22 (%)",57.1,NA,"","","AS","South Salmara Mancachar"
"85. All women age 15-19 years who are anaemic22 (%)",64.5,NA,"","","AS","South Salmara Mancachar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.3,NA,"","","AS","South Salmara Mancachar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.8,NA,"","","AS","South Salmara Mancachar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.7,NA,"","","AS","South Salmara Mancachar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.1,NA,"","","AS","South Salmara Mancachar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.5,NA,"","","AS","South Salmara Mancachar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12,NA,"","","AS","South Salmara Mancachar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.3,NA,"","","AS","South Salmara Mancachar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.1,NA,"","","AS","South Salmara Mancachar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",15.5,NA,"","","AS","South Salmara Mancachar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.6,NA,"","","AS","South Salmara Mancachar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.6,NA,"","","AS","South Salmara Mancachar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.5,NA,"","","AS","South Salmara Mancachar"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","AS","South Salmara Mancachar"
"99.Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","AS","South Salmara Mancachar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","AS","South Salmara Mancachar"
"101. Women age 15 years and above who use any kind of tobacco (%)",25.2,NA,"","","AS","South Salmara Mancachar"
"102. Men age 15 years and above who use any kind of tobacco (%)",50,NA,"","","AS","South Salmara Mancachar"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","AS","South Salmara Mancachar"
"104. Men age 15 years and above who consume alcohol (%)",0.9,NA,"","","AS","South Salmara Mancachar"
"1. Female population age 6 years and above who ever attended school (%)",72.6,67.1,"","","AS","Tinsukia"
"2. Population below age 15 years (%)",25.4,29.6,"","","AS","Tinsukia"
"3. Sex ratio of the total population (females per 1,000 males)",1023,989,"","","AS","Tinsukia"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",884,883,"","","AS","Tinsukia"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",92.1,80.3,"","","AS","Tinsukia"
"6. Deaths in the last 3 years registered with the civil authority (%)",64.3,NA,"","","AS","Tinsukia"
"7. Population living in households with electricity (%)",95.7,76.6,"","","AS","Tinsukia"
"8. Population living in households with an improved drinking-water source1 (%)",96.8,96.4,"","","AS","Tinsukia"
"9. Population living in households that use an improved sanitation facility2 (%)",66.7,51.6,"","","AS","Tinsukia"
"10. Households using clean fuel for cooking3 (%)",40.9,26.9,"","","AS","Tinsukia"
"11. Households using iodized salt (%)",99.3,99.9,"","","AS","Tinsukia"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",60,17.2,"","","AS","Tinsukia"
