"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"48. Births in a public health facility that were delivered by caesarean section (%)",64.6,NA,"","","TG","Warangal Rural"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",79,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",83.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"51. Children age 12-23 months who have received BCG (%)",93,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",79,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",93,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",39.3,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",93,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",83.7,NA,"","","TG","Warangal Rural"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",14.4,NA,"","","TG","Warangal Rural"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",25.8,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",41.7,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",57.4,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.6,NA,"","","TG","Warangal Rural"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",69.8,NA,"","","TG","Warangal Rural"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",33.8,NA,"","","TG","Warangal Rural"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Rural"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Rural"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",5.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Rural"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",5.1,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.1,NA,"","","TG","Warangal Rural"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",19,NA,"","","TG","Warangal Rural"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",8.9,NA,"","","TG","Warangal Rural"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",37.9,NA,"","","TG","Warangal Rural"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.4,NA,"","","TG","Warangal Rural"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",22.6,NA,"","","TG","Warangal Rural"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",26.4,NA,"","","TG","Warangal Rural"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",45.6,NA,"","","TG","Warangal Rural"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",71.5,NA,"","","TG","Warangal Rural"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",59.2,NA,"","","TG","Warangal Rural"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",61.5,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"84. All women age 15-49 years who are anaemic22 (%)",59.3,NA,"","","TG","Warangal Rural"
"85. All women age 15-19 years who are anaemic22 (%)",64.3,NA,"","","TG","Warangal Rural"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.6,NA,"","","TG","Warangal Rural"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.6,NA,"","","TG","Warangal Rural"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.6,NA,"","","TG","Warangal Rural"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.5,NA,"","","TG","Warangal Rural"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10,NA,"","","TG","Warangal Rural"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.1,NA,"","","TG","Warangal Rural"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.4,NA,"","","TG","Warangal Rural"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.2,NA,"","","TG","Warangal Rural"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26.3,NA,"","","TG","Warangal Rural"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.4,NA,"","","TG","Warangal Rural"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.5,NA,"","","TG","Warangal Rural"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.4,NA,"","","TG","Warangal Rural"
"98. Ever undergone a screening test for cervical cancer (%)",5.5,NA,"","","TG","Warangal Rural"
"99. Ever undergone a breast examination for breast cancer (%)",1.1,NA,"","","TG","Warangal Rural"
"100. Ever undergone an oral cavity examination for oral cancer (%)",3.8,NA,"","","TG","Warangal Rural"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.8,NA,"","","TG","Warangal Rural"
"102. Men age 15 years and above who use any kind of tobacco (%)",23.2,NA,"","","TG","Warangal Rural"
"103. Women age 15 years and above who consume alcohol (%)",6.5,NA,"","","TG","Warangal Rural"
"104. Men age 15 years and above who consume alcohol (%)",54.4,NA,"","","TG","Warangal Rural"
"1. Female population age 6 years and above who ever attended school (%)",70.3,NA,"","","TG","Warangal Urban"
"2. Population below age 15 years (%)",20.2,NA,"","","TG","Warangal Urban"
"3. Sex ratio of the total population (females per 1,000 males)",1087,NA,"","","TG","Warangal Urban"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",829,NA,"","","TG","Warangal Urban"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",82.4,NA,"","","TG","Warangal Urban"
"6. Deaths in the last 3 years registered with the civil authority (%)",77.7,NA,"","","TG","Warangal Urban"
"7. Population living in households with electricity (%)",99.6,NA,"","","TG","Warangal Urban"
"8. Population living in households with an improved drinking-water source1 (%)",99.1,NA,"","","TG","Warangal Urban"
"9. Population living in households that use an improved sanitation facility2 (%)",81.2,NA,"","","TG","Warangal Urban"
"10. Households using clean fuel for cooking3 (%)",94.6,NA,"","","TG","Warangal Urban"
"11. Households using iodized salt (%)",96.6,NA,"","","TG","Warangal Urban"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",62,NA,"","","TG","Warangal Urban"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",11.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"14. Women who are literate4 (%)",76.9,NA,"","","TG","Warangal Urban"
"15. Women with 10 or more years of schooling (%)",57.2,NA,"","","TG","Warangal Urban"
"16. Women age 20-24 years married before age 18 years (%)",22.7,NA,"","","TG","Warangal Urban"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.3,NA,"","","TG","Warangal Urban"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.3,NA,"","","TG","Warangal Urban"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",96.4,NA,"","","TG","Warangal Urban"
"20. Any method6 (%)",67.7,NA,"","","TG","Warangal Urban"
"21. Any modern method6 (%)",64.4,NA,"","","TG","Warangal Urban"
"22. Female sterilization (%)",50.1,NA,"","","TG","Warangal Urban"
"23. Male sterilization (%)",11.2,NA,"","","TG","Warangal Urban"
"24. IUD/PPIUD (%)",0.4,NA,"","","TG","Warangal Urban"
"25. Pill (%)",0.7,NA,"","","TG","Warangal Urban"
"26. Condom (%)",1.2,NA,"","","TG","Warangal Urban"
"27. Injectables (%)",0,NA,"","","TG","Warangal Urban"
"28. Total unmet need7 (%)",8.9,NA,"","","TG","Warangal Urban"
"29. Unmet need for spacing7 (%)",3.2,NA,"","","TG","Warangal Urban"
"30. Health worker ever talked to female non-users about family planning (%)",27.8,NA,"","","TG","Warangal Urban"
"31. Current users ever told about side effects of current method8 (%)",49.4,NA,"","","TG","Warangal Urban"
"32. Mothers who had an antenatal check-up in the first trimester (%)",88.4,NA,"","","TG","Warangal Urban"
"33. Mothers who had at least 4 antenatal care visits (%)",71.3,NA,"","","TG","Warangal Urban"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.2,NA,"","","TG","Warangal Urban"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",63.7,NA,"","","TG","Warangal Urban"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",38.9,NA,"","","TG","Warangal Urban"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",96.4,NA,"","","TG","Warangal Urban"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.6,NA,"","","TG","Warangal Urban"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2825,NA,"","","TG","Warangal Urban"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Urban"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",92.3,NA,"","","TG","Warangal Urban"
"42. Institutional births (%)",99.7,NA,"","","TG","Warangal Urban"
"43. Institutional births in public facility (%)",41.9,NA,"","","TG","Warangal Urban"
"44. Home births that were conducted by skilled health personnel10 (%)",0,NA,"","","TG","Warangal Urban"
"45. Births attended by skilled health personnel10 (%)",93,NA,"","","TG","Warangal Urban"
"46. Births delivered by caesarean section (%)",69.3,NA,"","","TG","Warangal Urban"
"47. Births in a private health facility that were delivered by caesarean section (%)",87.9,NA,"","","TG","Warangal Urban"
"48. Births in a public health facility that were delivered by caesarean section (%)",44.2,NA,"","","TG","Warangal Urban"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",70.1,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",86.8,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"51. Children age 12-23 months who have received BCG (%)",89.2,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",72.7,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",83.3,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",91.8,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",54.9,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",1.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",80,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",78.5,NA,"","","TG","Warangal Urban"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",91.4,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",8.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Urban"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8.7,NA,"","","TG","Warangal Urban"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Urban"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Urban"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Urban"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.3,NA,"","","TG","Warangal Urban"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",81.5,NA,"","","TG","Warangal Urban"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",29.8,NA,"","","TG","Warangal Urban"
